210,CO_RF,FR-R92B-58,HL Road Frame - Black- 58,0,Road,2003-07-01,2003-07-16,2025-05-09 12:27:48.5666667
211,CO_RF,FR-R92R-58,HL Road Frame - Red- 58,0,Road,2003-07-01,2003-07-16,2025-05-09 12:27:48.5666667
212,AC_HE,HL-U509-R,Sport-100 Helmet- Red,12,Sales,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
213,AC_HE,HL-U509-R,Sport-100 Helmet- Red,14,Sales,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
214,AC_HE,HL-U509-R,Sport-100 Helmet- Red,13,Sales,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
215,AC_HE,HL-U509,Sport-100 Helmet- Black,12,Sales,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
216,AC_HE,HL-U509,Sport-100 Helmet- Black,14,Sales,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
217,AC_HE,HL-U509,Sport-100 Helmet- Black,13,Sales,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
218,CL_SO,SO-B909-M,Mountain Bike Socks- M,3,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
219,CL_SO,SO-B909-L,Mountain Bike Socks- L,3,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
220,AC_HE,HL-U509-B,Sport-100 Helmet- Blue,12,Sales,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
221,AC_HE,HL-U509-B,Sport-100 Helmet- Blue,14,Sales,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
222,AC_HE,HL-U509-B,Sport-100 Helmet- Blue,13,Sales,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
223,CL_CA,CA-1098,AWC Logo Cap,6,Sales,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
224,CL_CA,CA-1098,AWC Logo Cap,5,Sales,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
225,CL_CA,CA-1098,AWC Logo Cap,7,Sales,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
226,CL_JE,LJ-0192-S,Long-Sleeve Logo Jersey- S,32,Sales,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
227,CL_JE,LJ-0192-S,Long-Sleeve Logo Jersey- S,29,Sales,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
228,CL_JE,LJ-0192-S,Long-Sleeve Logo Jersey- S,38,Sales,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
229,CL_JE,LJ-0192-M,Long-Sleeve Logo Jersey- M,32,Sales,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
230,CL_JE,LJ-0192-M,Long-Sleeve Logo Jersey- M,29,Sales,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
231,CL_JE,LJ-0192-M,Long-Sleeve Logo Jersey- M,38,Sales,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
232,CL_JE,LJ-0192-L,Long-Sleeve Logo Jersey- L,32,Sales,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
233,CL_JE,LJ-0192-L,Long-Sleeve Logo Jersey- L,29,Sales,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
234,CL_JE,LJ-0192-L,Long-Sleeve Logo Jersey- L,38,Sales,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
235,CL_JE,LJ-0192-X,Long-Sleeve Logo Jersey- XL,32,Sales,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
236,CL_JE,LJ-0192-X,Long-Sleeve Logo Jersey- XL,29,Sales,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
237,CL_JE,LJ-0192-X,Long-Sleeve Logo Jersey- XL,38,Sales,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
238,CO_RF,FR-R92R-62,HL Road Frame - Red- 62,748,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
239,CO_RF,FR-R92R-62,HL Road Frame - Red- 62,722,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
240,CO_RF,FR-R92R-62,HL Road Frame - Red- 62,869,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
241,CO_RF,FR-R92R-44,HL Road Frame - Red- 44,748,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
242,CO_RF,FR-R92R-44,HL Road Frame - Red- 44,722,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
243,CO_RF,FR-R92R-44,HL Road Frame - Red- 44,869,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
244,CO_RF,FR-R92R-48,HL Road Frame - Red- 48,748,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
245,CO_RF,FR-R92R-48,HL Road Frame - Red- 48,722,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
246,CO_RF,FR-R92R-48,HL Road Frame - Red- 48,869,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
247,CO_RF,FR-R92R-52,HL Road Frame - Red- 52,748,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
248,CO_RF,FR-R92R-52,HL Road Frame - Red- 52,722,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
249,CO_RF,FR-R92R-52,HL Road Frame - Red- 52,869,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
250,CO_RF,FR-R92R-56,HL Road Frame - Red- 56,748,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
251,CO_RF,FR-R92R-56,HL Road Frame - Red- 56,722,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
252,CO_RF,FR-R92R-56,HL Road Frame - Red- 56,869,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
253,CO_RF,FR-R38B-58,LL Road Frame - Black- 58,176,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
254,CO_RF,FR-R38B-58,LL Road Frame - Black- 58,170,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
255,CO_RF,FR-R38B-58,LL Road Frame - Black- 58,205,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
256,CO_RF,FR-R38B-60,LL Road Frame - Black- 60,176,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
257,CO_RF,FR-R38B-60,LL Road Frame - Black- 60,170,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
258,CO_RF,FR-R38B-60,LL Road Frame - Black- 60,205,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
259,CO_RF,FR-R38B-62,LL Road Frame - Black- 62,176,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
260,CO_RF,FR-R38B-62,LL Road Frame - Black- 62,170,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
261,CO_RF,FR-R38B-62,LL Road Frame - Black- 62,205,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
262,CO_RF,FR-R38R-44,LL Road Frame - Red- 44,181,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
263,CO_RF,FR-R38R-44,LL Road Frame - Red- 44,187,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
264,CO_RF,FR-R38R-48,LL Road Frame - Red- 48,181,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
265,CO_RF,FR-R38R-48,LL Road Frame - Red- 48,187,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
266,CO_RF,FR-R38R-52,LL Road Frame - Red- 52,181,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
267,CO_RF,FR-R38R-52,LL Road Frame - Red- 52,187,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
268,CO_RF,FR-R38R-58,LL Road Frame - Red- 58,181,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
269,CO_RF,FR-R38R-58,LL Road Frame - Red- 58,187,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
270,CO_RF,FR-R38R-60,LL Road Frame - Red- 60,181,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
271,CO_RF,FR-R38R-60,LL Road Frame - Red- 60,187,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
272,CO_RF,FR-R38R-62,LL Road Frame - Red- 62,181,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
273,CO_RF,FR-R38R-62,LL Road Frame - Red- 62,187,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
274,CO_RF,FR-R72R-44,ML Road Frame - Red- 44,352,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
275,CO_RF,FR-R72R-48,ML Road Frame - Red- 48,352,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
276,CO_RF,FR-R72R-52,ML Road Frame - Red- 52,352,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
277,CO_RF,FR-R72R-58,ML Road Frame - Red- 58,352,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
278,CO_RF,FR-R72R-60,ML Road Frame - Red- 60,352,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
279,CO_RF,FR-R38B-44,LL Road Frame - Black- 44,176,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
280,CO_RF,FR-R38B-44,LL Road Frame - Black- 44,170,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
281,CO_RF,FR-R38B-44,LL Road Frame - Black- 44,205,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
282,CO_RF,FR-R38B-48,LL Road Frame - Black- 48,176,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
283,CO_RF,FR-R38B-48,LL Road Frame - Black- 48,170,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
284,CO_RF,FR-R38B-48,LL Road Frame - Black- 48,205,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
285,CO_RF,FR-R38B-52,LL Road Frame - Black- 52,176,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
286,CO_RF,FR-R38B-52,LL Road Frame - Black- 52,170,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
287,CO_RF,FR-R38B-52,LL Road Frame - Black- 52,205,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
288,CO_MF,FR-M94S-42,HL Mountain Frame - Silver- 42,624,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
289,CO_MF,FR-M94S-42,HL Mountain Frame - Silver- 42,661,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
290,CO_MF,FR-M94S-42,HL Mountain Frame - Silver- 42,747,Mountains,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
291,CO_MF,FR-M94S-44,HL Mountain Frame - Silver- 44,707,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
292,CO_MF,FR-M94S-52,HL Mountain Frame - Silver- 48,707,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
293,CO_MF,FR-M94S-46,HL Mountain Frame - Silver- 46,624,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
294,CO_MF,FR-M94S-46,HL Mountain Frame - Silver- 46,661,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
295,CO_MF,FR-M94S-46,HL Mountain Frame - Silver- 46,747,Mountains,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
296,CO_MF,FR-M94B-42,HL Mountain Frame - Black- 42,617,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
297,CO_MF,FR-M94B-42,HL Mountain Frame - Black- 42,654,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
298,CO_MF,FR-M94B-42,HL Mountain Frame - Black- 42,739,Mountains,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
299,CO_MF,FR-M94B-44,HL Mountain Frame - Black- 44,699,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
300,CO_MF,FR-M94B-48,HL Mountain Frame - Black- 48,699,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
301,CO_MF,FR-M94B-46,HL Mountain Frame - Black- 46,617,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
302,CO_MF,FR-M94B-46,HL Mountain Frame - Black- 46,654,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
303,CO_MF,FR-M94B-46,HL Mountain Frame - Black- 46,739,Mountains,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
304,CO_MF,FR-M94B-38,HL Mountain Frame - Black- 38,617,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
305,CO_MF,FR-M94B-38,HL Mountain Frame - Black- 38,654,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
306,CO_MF,FR-M94B-38,HL Mountain Frame - Black- 38,739,Mountains,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
307,CO_MF,FR-M94S-38,HL Mountain Frame - Silver- 38,624,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
308,CO_MF,FR-M94S-38,HL Mountain Frame - Silver- 38,661,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
309,CO_MF,FR-M94S-38,HL Mountain Frame - Silver- 38,747,Mountains,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
310,BI_RB,BK-R93R-62,Road-150 Red- 62,2171,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
311,BI_RB,BK-R93R-44,Road-150 Red- 44,2171,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
312,BI_RB,BK-R93R-48,Road-150 Red- 48,2171,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
313,BI_RB,BK-R93R-52,Road-150 Red- 52,2171,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
314,BI_RB,BK-R93R-56,Road-150 Red- 56,2171,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
315,BI_RB,BK-R68R-58,Road-450 Red- 58,885,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
316,BI_RB,BK-R68R-60,Road-450 Red- 60,885,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
317,BI_RB,BK-R68R-44,Road-450 Red- 44,885,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
318,BI_RB,BK-R68R-48,Road-450 Red- 48,885,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
319,BI_RB,BK-R68R-52,Road-450 Red- 52,885,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
320,BI_RB,BK-R50R-58,Road-650 Red- 58,413,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
321,BI_RB,BK-R50R-58,Road-650 Red- 58,487,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
322,BI_RB,BK-R50R-60,Road-650 Red- 60,413,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
323,BI_RB,BK-R50R-60,Road-650 Red- 60,487,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
324,BI_RB,BK-R50R-62,Road-650 Red- 62,413,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
325,BI_RB,BK-R50R-62,Road-650 Red- 62,487,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
326,BI_RB,BK-R50R-44,Road-650 Red- 44,413,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
327,BI_RB,BK-R50R-44,Road-650 Red- 44,487,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
328,BI_RB,BK-R50R-48,Road-650 Red- 48,413,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
329,BI_RB,BK-R50R-48,Road-650 Red- 48,487,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
330,BI_RB,BK-R50R-52,Road-650 Red- 52,413,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
331,BI_RB,BK-R50R-52,Road-650 Red- 52,487,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
332,BI_RB,BK-R50B-58,Road-650 Black- 58,413,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
333,BI_RB,BK-R50B-58,Road-650 Black- 58,487,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
334,BI_RB,BK-R50B-60,Road-650 Black- 60,413,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
335,BI_RB,BK-R50B-60,Road-650 Black- 60,487,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
336,BI_RB,BK-R50B-62,Road-650 Black- 62,413,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
337,BI_RB,BK-R50B-62,Road-650 Black- 62,487,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
338,BI_RB,BK-R50B-44,Road-650 Black- 44,413,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
339,BI_RB,BK-R50B-44,Road-650 Black- 44,487,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
340,BI_RB,BK-R50B-48,Road-650 Black- 48,413,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
341,BI_RB,BK-R50B-48,Road-650 Black- 48,487,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
342,BI_RB,BK-R50B-52,Road-650 Black- 52,413,Road,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
343,BI_RB,BK-R50B-52,Road-650 Black- 52,487,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
344,BI_MB,BK-M82S-38,Mountain-100 Silver- 38,1912,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
345,BI_MB,BK-M82S-42,Mountain-100 Silver- 42,1912,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
346,BI_MB,BK-M82S-44,Mountain-100 Silver- 44,1912,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
347,BI_MB,BK-M82S-48,Mountain-100 Silver- 48,1912,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
348,BI_MB,BK-M82B-38,Mountain-100 Black- 38,1898,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
349,BI_MB,BK-M82B-42,Mountain-100 Black- 42,1898,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
350,BI_MB,BK-M82B-44,Mountain-100 Black- 44,1898,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
351,BI_MB,BK-M82B-48,Mountain-100 Black- 48,1898,Mountains,2011-07-01,2011-07-16,2025-05-09 12:27:48.5666667
352,BI_MB,BK-M68S-38,Mountain-200 Silver- 38,1118,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
353,BI_MB,BK-M68S-38,Mountain-200 Silver- 38,1266,Mountains,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
354,BI_MB,BK-M68S-42,Mountain-200 Silver- 42,1118,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
355,BI_MB,BK-M68S-42,Mountain-200 Silver- 42,1266,Mountains,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
356,BI_MB,BK-M68S-46,Mountain-200 Silver- 46,1118,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
357,BI_MB,BK-M68S-46,Mountain-200 Silver- 46,1266,Mountains,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
358,BI_MB,BK-M68B-38,Mountain-200 Black- 38,1106,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
359,BI_MB,BK-M68B-38,Mountain-200 Black- 38,1252,Mountains,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
360,BI_MB,BK-M68B-42,Mountain-200 Black- 42,1106,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
361,BI_MB,BK-M68B-42,Mountain-200 Black- 42,1252,Mountains,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
362,BI_MB,BK-M68B-46,Mountain-200 Black- 46,1106,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
363,BI_MB,BK-M68B-46,Mountain-200 Black- 46,1252,Mountains,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
364,BI_MB,BK-M47B-38,Mountain-300 Black- 38,598,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
365,BI_MB,BK-M47B-40,Mountain-300 Black- 40,598,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
366,BI_MB,BK-M47B-44,Mountain-300 Black- 44,598,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
367,BI_MB,BK-M47B-48,Mountain-300 Black- 48,598,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
368,BI_RB,BK-R89R-44,Road-250 Red- 44,1519,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
369,BI_RB,BK-R89R-48,Road-250 Red- 48,1519,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
370,BI_RB,BK-R89R-52,Road-250 Red- 52,1519,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
371,BI_RB,BK-R89R-58,Road-250 Red- 58,1321,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
372,BI_RB,BK-R89R-58,Road-250 Red- 58,1555,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
373,BI_RB,BK-R89B-44,Road-250 Black- 44,1321,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
374,BI_RB,BK-R89B-44,Road-250 Black- 44,1555,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
375,BI_RB,BK-R89B-48,Road-250 Black- 48,1321,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
376,BI_RB,BK-R89B-48,Road-250 Black- 48,1555,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
377,BI_RB,BK-R89B-52,Road-250 Black- 52,1321,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
378,BI_RB,BK-R89B-52,Road-250 Black- 52,1555,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
379,BI_RB,BK-R89B-58,Road-250 Black- 58,1321,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
380,BI_RB,BK-R89B-58,Road-250 Black- 58,1555,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
381,BI_RB,BK-R64Y-38,Road-550-W Yellow- 38,606,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
382,BI_RB,BK-R64Y-38,Road-550-W Yellow- 38,713,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
383,BI_RB,BK-R64Y-40,Road-550-W Yellow- 40,606,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
384,BI_RB,BK-R64Y-40,Road-550-W Yellow- 40,713,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
385,BI_RB,BK-R64Y-42,Road-550-W Yellow- 42,606,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
386,BI_RB,BK-R64Y-42,Road-550-W Yellow- 42,713,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
387,BI_RB,BK-R64Y-44,Road-550-W Yellow- 44,606,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
388,BI_RB,BK-R64Y-44,Road-550-W Yellow- 44,713,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
389,BI_RB,BK-R64Y-48,Road-550-W Yellow- 48,606,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
390,BI_RB,BK-R64Y-48,Road-550-W Yellow- 48,713,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
391,CO_FO,FK-1639,LL Fork,66,Other,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
392,CO_FO,FK-5136,ML Fork,78,Other,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
393,CO_FO,FK-9939,HL Fork,102,Other,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
394,CO_HS,HS-0296,LL Headset,15,Other,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
395,CO_HS,HS-2451,ML Headset,45,Other,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
396,CO_HS,HS-3479,HL Headset,55,Other,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
397,CO_HB,HB-M243,LL Mountain Handlebars,18,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
398,CO_HB,HB-M243,LL Mountain Handlebars,20,Mountains,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
399,CO_HB,HB-M763,ML Mountain Handlebars,25,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
400,CO_HB,HB-M763,ML Mountain Handlebars,27,Mountains,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
401,CO_HB,HB-M918,HL Mountain Handlebars,49,Mountains,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
402,CO_HB,HB-M918,HL Mountain Handlebars,53,Mountains,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
403,CO_HB,HB-R504,LL Road Handlebars,18,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
404,CO_HB,HB-R504,LL Road Handlebars,20,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
405,CO_HB,HB-R720,ML Road Handlebars,25,Road,2012-07-01,2012-07-16,2025-05-09 12:27:48.5666667
406,CO_HB,HB-R720,ML Road Handlebars,27,Road,2013-07-01,2013-07-16,2025-05-09 12:27:48.5666667
